,idx,prediction
84741,84741,26
84742,84742,28
84743,84743,9
84744,84744,30
84745,84745,28
84746,84746,28
84747,84747,20
84748,84748,24
84749,84749,34
84750,84750,16
84751,84751,2
84752,84752,37
84753,84753,26
84754,84754,28
84755,84755,37
84756,84756,16
84757,84757,6
84758,84758,28
84759,84759,10
84760,84760,16
84761,84761,31
84762,84762,24
84763,84763,29
84764,84764,28
84765,84765,28
84766,84766,16
84767,84767,37
84768,84768,16
84769,84769,5
84770,84770,27
84771,84771,26
84772,84772,28
84773,84773,28
84774,84774,20
84775,84775,28
84776,84776,13
84777,84777,24
84778,84778,38
84779,84779,26
84780,84780,5
84781,84781,16
84782,84782,28
84783,84783,34
84784,84784,8
84785,84785,10
84786,84786,8
84787,84787,24
84788,84788,13
84789,84789,30
84790,84790,2
84791,84791,33
84792,84792,16
84793,84793,28
84794,84794,4
84795,84795,19
84796,84796,9
84797,84797,28
84798,84798,27
84799,84799,33
84800,84800,7
84801,84801,34
84802,84802,28
84803,84803,4
84804,84804,16
84805,84805,30
84806,84806,18
84807,84807,10
84808,84808,37
84809,84809,24
84810,84810,24
84811,84811,28
84812,84812,10
84813,84813,38
84814,84814,8
84815,84815,37
84816,84816,16
84817,84817,16
84818,84818,28
84819,84819,10
84820,84820,37
84821,84821,18
84822,84822,10
84823,84823,24
84824,84824,28
84825,84825,2
84826,84826,4
84827,84827,28
84828,84828,24
84829,84829,3
84830,84830,4
84831,84831,30
84832,84832,34
84833,84833,28
84834,84834,25
84835,84835,24
84836,84836,36
84837,84837,16
84838,84838,30
84839,84839,24
84840,84840,4
84841,84841,10
84842,84842,10
84843,84843,30
84844,84844,4
84845,84845,28
84846,84846,16
84847,84847,24
84848,84848,16
84849,84849,16
84850,84850,28
84851,84851,22
84852,84852,19
84853,84853,18
84854,84854,24
84855,84855,24
84856,84856,28
84857,84857,5
84858,84858,28
84859,84859,38
84860,84860,36
84861,84861,4
84862,84862,30
84863,84863,28
84864,84864,16
84865,84865,10
84866,84866,2
84867,84867,16
84868,84868,9
84869,84869,30
84870,84870,24
84871,84871,16
84872,84872,16
84873,84873,16
84874,84874,24
84875,84875,30
84876,84876,5
84877,84877,3
84878,84878,4
84879,84879,16
84880,84880,28
84881,84881,2
84882,84882,16
84883,84883,33
84884,84884,10
84885,84885,8
84886,84886,24
84887,84887,16
84888,84888,26
84889,84889,30
84890,84890,19
84891,84891,5
84892,84892,24
84893,84893,8
84894,84894,24
84895,84895,19
84896,84896,5
84897,84897,16
84898,84898,28
84899,84899,38
84900,84900,16
84901,84901,10
84902,84902,10
84903,84903,39
84904,84904,30
84905,84905,6
84906,84906,27
84907,84907,16
84908,84908,16
84909,84909,24
84910,84910,24
84911,84911,37
84912,84912,5
84913,84913,22
84914,84914,28
84915,84915,16
84916,84916,4
84917,84917,30
84918,84918,30
84919,84919,19
84920,84920,30
84921,84921,31
84922,84922,30
84923,84923,5
84924,84924,26
84925,84925,24
84926,84926,30
84927,84927,10
84928,84928,24
84929,84929,8
84930,84930,30
84931,84931,1
84932,84932,30
84933,84933,16
84934,84934,16
84935,84935,19
84936,84936,16
84937,84937,31
84938,84938,34
84939,84939,30
84940,84940,8
84941,84941,28
84942,84942,6
84943,84943,16
84944,84944,16
84945,84945,34
84946,84946,30
84947,84947,4
84948,84948,30
84949,84949,16
84950,84950,5
84951,84951,24
84952,84952,16
84953,84953,2
84954,84954,28
84955,84955,30
84956,84956,19
84957,84957,16
84958,84958,19
84959,84959,16
84960,84960,38
84961,84961,24
84962,84962,16
84963,84963,24
84964,84964,8
84965,84965,22
84966,84966,28
84967,84967,24
84968,84968,30
84969,84969,28
84970,84970,5
84971,84971,16
84972,84972,16
84973,84973,26
84974,84974,37
84975,84975,24
84976,84976,30
84977,84977,16
84978,84978,36
84979,84979,13
84980,84980,19
84981,84981,16
84982,84982,24
84983,84983,24
84984,84984,10
84985,84985,24
84986,84986,4
84987,84987,24
84988,84988,24
84989,84989,34
84990,84990,16
84991,84991,24
84992,84992,16
84993,84993,28
84994,84994,36
84995,84995,36
84996,84996,16
84997,84997,34
84998,84998,16
84999,84999,28
85000,85000,2
85001,85001,16
85002,85002,34
85003,85003,28
85004,85004,6
85005,85005,30
85006,85006,30
85007,85007,36
85008,85008,30
85009,85009,28
85010,85010,10
85011,85011,24
85012,85012,28
85013,85013,20
85014,85014,2
85015,85015,19
85016,85016,16
85017,85017,26
85018,85018,5
85019,85019,28
85020,85020,34
85021,85021,26
85022,85022,26
85023,85023,16
85024,85024,10
85025,85025,24
85026,85026,4
85027,85027,30
85028,85028,10
85029,85029,28
85030,85030,36
85031,85031,28
85032,85032,27
85033,85033,28
85034,85034,36
85035,85035,16
85036,85036,8
85037,85037,33
85038,85038,8
85039,85039,4
85040,85040,19
85041,85041,28
85042,85042,28
85043,85043,23
85044,85044,28
85045,85045,4
85046,85046,24
85047,85047,26
85048,85048,34
85049,85049,38
85050,85050,10
85051,85051,37
85052,85052,30
85053,85053,30
85054,85054,28
85055,85055,14
85056,85056,2
85057,85057,28
85058,85058,16
85059,85059,34
85060,85060,4
85061,85061,28
85062,85062,34
85063,85063,36
85064,85064,27
85065,85065,16
85066,85066,2
85067,85067,5
85068,85068,34
85069,85069,28
85070,85070,5
85071,85071,38
85072,85072,19
85073,85073,26
85074,85074,4
85075,85075,34
85076,85076,28
85077,85077,34
85078,85078,5
85079,85079,24
85080,85080,26
85081,85081,2
85082,85082,26
85083,85083,2
85084,85084,2
85085,85085,10
85086,85086,16
85087,85087,24
85088,85088,34
85089,85089,24
85090,85090,28
85091,85091,31
85092,85092,30
85093,85093,28
85094,85094,28
85095,85095,28
85096,85096,34
85097,85097,24
85098,85098,16
85099,85099,34
85100,85100,24
85101,85101,10
85102,85102,34
85103,85103,18
85104,85104,34
85105,85105,16
85106,85106,33
85107,85107,8
85108,85108,28
85109,85109,34
85110,85110,23
85111,85111,16
85112,85112,2
85113,85113,28
85114,85114,24
85115,85115,2
85116,85116,28
85117,85117,26
85118,85118,8
85119,85119,34
85120,85120,16
85121,85121,16
85122,85122,9
85123,85123,28
85124,85124,10
85125,85125,24
85126,85126,28
85127,85127,23
85128,85128,36
85129,85129,16
85130,85130,28
85131,85131,5
85132,85132,9
85133,85133,36
85134,85134,29
85135,85135,10
85136,85136,37
85137,85137,28
85138,85138,16
85139,85139,2
85140,85140,28
85141,85141,28
85142,85142,4
85143,85143,28
85144,85144,24
85145,85145,36
85146,85146,5
85147,85147,28
85148,85148,28
85149,85149,28
85150,85150,22
85151,85151,13
85152,85152,28
85153,85153,28
85154,85154,5
85155,85155,2
85156,85156,30
85157,85157,16
85158,85158,28
85159,85159,4
85160,85160,8
85161,85161,8
85162,85162,27
85163,85163,16
85164,85164,34
85165,85165,24
85166,85166,4
85167,85167,2
85168,85168,26
85169,85169,30
85170,85170,28
85171,85171,31
85172,85172,28
85173,85173,16
85174,85174,28
85175,85175,28
85176,85176,10
85177,85177,10
85178,85178,10
85179,85179,2
85180,85180,10
85181,85181,10
85182,85182,28
85183,85183,16
85184,85184,27
85185,85185,37
85186,85186,22
85187,85187,10
85188,85188,10
85189,85189,24
85190,85190,28
85191,85191,4
85192,85192,36
85193,85193,8
85194,85194,28
85195,85195,26
85196,85196,28
85197,85197,28
85198,85198,26
85199,85199,28
85200,85200,30
85201,85201,34
85202,85202,3
85203,85203,34
85204,85204,10
85205,85205,16
85206,85206,26
85207,85207,2
85208,85208,34
85209,85209,28
85210,85210,9
85211,85211,9
85212,85212,10
85213,85213,31
85214,85214,5
85215,85215,19
85216,85216,16
85217,85217,34
85218,85218,14
85219,85219,2
85220,85220,10
85221,85221,24
85222,85222,20
85223,85223,34
85224,85224,24
85225,85225,24
85226,85226,28
85227,85227,28
85228,85228,2
85229,85229,10
85230,85230,9
85231,85231,36
85232,85232,30
85233,85233,36
85234,85234,3
85235,85235,24
85236,85236,19
85237,85237,19
85238,85238,16
85239,85239,24
85240,85240,8
85241,85241,28
85242,85242,4
85243,85243,4
85244,85244,26
85245,85245,30
85246,85246,16
85247,85247,28
85248,85248,28
85249,85249,19
85250,85250,28
85251,85251,16
85252,85252,28
85253,85253,23
85254,85254,10
85255,85255,26
85256,85256,34
85257,85257,13
85258,85258,28
85259,85259,2
85260,85260,8
85261,85261,34
85262,85262,10
85263,85263,28
85264,85264,4
85265,85265,37
85266,85266,23
85267,85267,6
85268,85268,24
85269,85269,30
85270,85270,16
85271,85271,28
85272,85272,5
85273,85273,34
85274,85274,26
85275,85275,30
85276,85276,19
85277,85277,28
85278,85278,28
85279,85279,16
85280,85280,34
85281,85281,22
85282,85282,3
85283,85283,34
85284,85284,28
85285,85285,34
85286,85286,30
85287,85287,38
85288,85288,28
85289,85289,34
85290,85290,8
85291,85291,13
85292,85292,28
85293,85293,28
85294,85294,36
85295,85295,4
85296,85296,37
85297,85297,4
85298,85298,28
85299,85299,2
85300,85300,28
85301,85301,28
85302,85302,10
85303,85303,28
85304,85304,39
85305,85305,24
85306,85306,2
85307,85307,28
85308,85308,10
85309,85309,10
85310,85310,28
85311,85311,31
85312,85312,2
85313,85313,25
85314,85314,28
85315,85315,4
85316,85316,4
85317,85317,8
85318,85318,10
85319,85319,23
85320,85320,28
85321,85321,28
85322,85322,28
85323,85323,28
85324,85324,26
85325,85325,2
85326,85326,30
85327,85327,37
85328,85328,2
85329,85329,26
85330,85330,10
85331,85331,34
85332,85332,34
85333,85333,37
85334,85334,28
85335,85335,2
85336,85336,24
85337,85337,0
85338,85338,36
85339,85339,3
85340,85340,23
85341,85341,28
85342,85342,16
85343,85343,28
85344,85344,24
85345,85345,24
85346,85346,24
85347,85347,28
85348,85348,8
85349,85349,16
85350,85350,19
85351,85351,11
85352,85352,39
85353,85353,26
85354,85354,2
85355,85355,20
85356,85356,37
85357,85357,8
85358,85358,34
85359,85359,4
85360,85360,24
85361,85361,34
85362,85362,28
85363,85363,9
85364,85364,30
85365,85365,28
85366,85366,28
85367,85367,28
85368,85368,26
85369,85369,2
85370,85370,28
85371,85371,8
85372,85372,28
85373,85373,28
85374,85374,38
85375,85375,38
85376,85376,16
85377,85377,28
85378,85378,6
85379,85379,19
85380,85380,28
85381,85381,24
85382,85382,28
85383,85383,28
85384,85384,8
85385,85385,33
85386,85386,8
85387,85387,31
85388,85388,26
85389,85389,28
85390,85390,28
85391,85391,28
85392,85392,31
85393,85393,34
85394,85394,2
85395,85395,38
85396,85396,38
85397,85397,8
85398,85398,33
85399,85399,28
85400,85400,28
85401,85401,8
85402,85402,34
85403,85403,38
85404,85404,32
85405,85405,10
85406,85406,8
85407,85407,16
85408,85408,28
85409,85409,38
85410,85410,28
85411,85411,20
85412,85412,30
85413,85413,28
85414,85414,28
85415,85415,26
85416,85416,28
85417,85417,28
85418,85418,0
85419,85419,34
85420,85420,16
85421,85421,34
85422,85422,24
85423,85423,26
85424,85424,7
85425,85425,37
85426,85426,24
85427,85427,28
85428,85428,28
85429,85429,39
85430,85430,2
85431,85431,34
85432,85432,30
85433,85433,34
85434,85434,26
85435,85435,13
85436,85436,28
85437,85437,5
85438,85438,10
85439,85439,24
85440,85440,28
85441,85441,28
85442,85442,10
85443,85443,16
85444,85444,28
85445,85445,2
85446,85446,5
85447,85447,28
85448,85448,28
85449,85449,10
85450,85450,38
85451,85451,38
85452,85452,16
85453,85453,24
85454,85454,28
85455,85455,28
85456,85456,24
85457,85457,16
85458,85458,24
85459,85459,16
85460,85460,24
85461,85461,34
85462,85462,26
85463,85463,20
85464,85464,14
85465,85465,10
85466,85466,36
85467,85467,19
85468,85468,24
85469,85469,6
85470,85470,16
85471,85471,10
85472,85472,8
85473,85473,4
85474,85474,28
85475,85475,28
85476,85476,18
85477,85477,26
85478,85478,16
85479,85479,16
85480,85480,16
85481,85481,16
85482,85482,31
85483,85483,27
85484,85484,28
85485,85485,5
85486,85486,28
85487,85487,34
85488,85488,28
85489,85489,3
85490,85490,27
85491,85491,28
85492,85492,2
85493,85493,8
85494,85494,24
85495,85495,28
85496,85496,8
85497,85497,16
85498,85498,28
85499,85499,37
85500,85500,28
85501,85501,28
85502,85502,34
85503,85503,34
85504,85504,16
85505,85505,28
85506,85506,24
85507,85507,16
85508,85508,18
85509,85509,16
85510,85510,3
85511,85511,28
85512,85512,28
85513,85513,27
85514,85514,28
85515,85515,28
85516,85516,24
85517,85517,28
85518,85518,10
85519,85519,34
85520,85520,16
85521,85521,24
85522,85522,8
85523,85523,10
85524,85524,39
85525,85525,28
85526,85526,31
85527,85527,5
85528,85528,5
85529,85529,36
85530,85530,4
85531,85531,16
85532,85532,38
85533,85533,4
85534,85534,34
85535,85535,16
85536,85536,8
85537,85537,2
85538,85538,16
85539,85539,10
85540,85540,30
85541,85541,31
85542,85542,30
85543,85543,2
85544,85544,27
85545,85545,10
85546,85546,24
85547,85547,30
85548,85548,10
85549,85549,28
85550,85550,8
85551,85551,8
85552,85552,37
85553,85553,16
85554,85554,28
85555,85555,3
85556,85556,28
85557,85557,4
85558,85558,16
85559,85559,13
85560,85560,28
85561,85561,34
85562,85562,26
85563,85563,6
85564,85564,37
85565,85565,34
85566,85566,16
85567,85567,4
85568,85568,30
85569,85569,24
85570,85570,16
85571,85571,20
85572,85572,16
85573,85573,28
85574,85574,30
85575,85575,39
85576,85576,5
85577,85577,30
85578,85578,26
85579,85579,16
85580,85580,36
85581,85581,24
85582,85582,28
85583,85583,28
85584,85584,24
85585,85585,30
85586,85586,30
85587,85587,36
85588,85588,26
85589,85589,28
85590,85590,7
85591,85591,28
85592,85592,27
85593,85593,5
85594,85594,19
85595,85595,28
85596,85596,16
85597,85597,28
85598,85598,28
85599,85599,4
85600,85600,30
85601,85601,16
85602,85602,10
85603,85603,16
85604,85604,9
85605,85605,34
85606,85606,16
85607,85607,16
85608,85608,24
85609,85609,34
85610,85610,28
85611,85611,4
85612,85612,10
85613,85613,36
85614,85614,8
85615,85615,30
85616,85616,16
85617,85617,24
85618,85618,30
85619,85619,8
85620,85620,34
85621,85621,24
85622,85622,24
85623,85623,28
85624,85624,5
85625,85625,16
85626,85626,16
85627,85627,5
85628,85628,28
85629,85629,26
85630,85630,24
85631,85631,24
85632,85632,10
85633,85633,16
85634,85634,8
85635,85635,27
85636,85636,34
85637,85637,4
85638,85638,34
85639,85639,5
85640,85640,10
85641,85641,16
85642,85642,28
85643,85643,10
85644,85644,30
85645,85645,28
85646,85646,24
85647,85647,30
85648,85648,5
85649,85649,38
85650,85650,30
85651,85651,16
85652,85652,30
85653,85653,16
85654,85654,16
85655,85655,10
85656,85656,8
85657,85657,16
85658,85658,16
85659,85659,26
85660,85660,36
85661,85661,8
85662,85662,16
85663,85663,5
85664,85664,28
85665,85665,36
85666,85666,30
85667,85667,30
85668,85668,13
85669,85669,28
85670,85670,24
85671,85671,16
85672,85672,37
85673,85673,16
85674,85674,16
85675,85675,19
85676,85676,4
85677,85677,30
85678,85678,38
85679,85679,30
85680,85680,18
85681,85681,16
85682,85682,23
85683,85683,28
85684,85684,2
85685,85685,26
85686,85686,19
85687,85687,30
85688,85688,16
85689,85689,10
85690,85690,16
85691,85691,16
85692,85692,39
85693,85693,9
85694,85694,24
85695,85695,24
85696,85696,28
85697,85697,30
85698,85698,16
85699,85699,20
85700,85700,6
85701,85701,24
85702,85702,23
85703,85703,16
85704,85704,27
85705,85705,14
85706,85706,16
85707,85707,4
85708,85708,16
85709,85709,5
85710,85710,30
85711,85711,37
85712,85712,16
85713,85713,28
85714,85714,19
85715,85715,34
85716,85716,24
85717,85717,28
85718,85718,36
85719,85719,24
85720,85720,28
85721,85721,16
85722,85722,34
85723,85723,28
85724,85724,28
85725,85725,5
85726,85726,16
85727,85727,2
85728,85728,34
85729,85729,3
85730,85730,10
85731,85731,30
85732,85732,36
85733,85733,34
85734,85734,22
85735,85735,16
85736,85736,34
85737,85737,5
85738,85738,24
85739,85739,38
85740,85740,34
85741,85741,10
85742,85742,34
85743,85743,28
85744,85744,16
85745,85745,28
85746,85746,28
85747,85747,26
85748,85748,5
85749,85749,19
85750,85750,10
85751,85751,28
85752,85752,10
85753,85753,34
85754,85754,16
85755,85755,28
85756,85756,28
85757,85757,30
85758,85758,34
85759,85759,34
85760,85760,20
85761,85761,30
85762,85762,27
85763,85763,30
85764,85764,4
85765,85765,25
85766,85766,28
85767,85767,28
85768,85768,34
85769,85769,39
85770,85770,8
85771,85771,34
85772,85772,10
85773,85773,8
85774,85774,28
85775,85775,16
85776,85776,34
85777,85777,28
85778,85778,36
85779,85779,28
85780,85780,36
85781,85781,30
85782,85782,28
85783,85783,4
85784,85784,34
85785,85785,28
85786,85786,16
85787,85787,26
85788,85788,5
85789,85789,34
85790,85790,38
85791,85791,24
85792,85792,28
85793,85793,10
85794,85794,34
85795,85795,34
85796,85796,34
85797,85797,23
85798,85798,16
85799,85799,2
85800,85800,30
85801,85801,20
85802,85802,2
85803,85803,10
85804,85804,36
85805,85805,10
85806,85806,19
85807,85807,37
85808,85808,26
85809,85809,28
85810,85810,28
85811,85811,10
85812,85812,27
85813,85813,39
85814,85814,24
85815,85815,36
85816,85816,22
85817,85817,36
85818,85818,4
85819,85819,20
85820,85820,2
85821,85821,16
85822,85822,8
85823,85823,7
85824,85824,2
85825,85825,26
85826,85826,28
85827,85827,30
85828,85828,24
85829,85829,9
85830,85830,4
85831,85831,5
85832,85832,10
85833,85833,30
85834,85834,23
85835,85835,36
85836,85836,24
85837,85837,28
85838,85838,16
85839,85839,34
85840,85840,31
85841,85841,36
85842,85842,27
85843,85843,34
85844,85844,10
85845,85845,24
85846,85846,5
85847,85847,26
85848,85848,20
85849,85849,34
85850,85850,34
85851,85851,34
85852,85852,6
85853,85853,36
85854,85854,33
85855,85855,8
85856,85856,5
85857,85857,16
85858,85858,10
85859,85859,14
85860,85860,28
85861,85861,16
85862,85862,28
85863,85863,10
85864,85864,34
85865,85865,31
85866,85866,28
85867,85867,34
85868,85868,34
85869,85869,9
85870,85870,37
85871,85871,13
85872,85872,30
85873,85873,37
85874,85874,34
85875,85875,24
85876,85876,28
85877,85877,36
85878,85878,20
85879,85879,28
85880,85880,28
85881,85881,28
85882,85882,24
85883,85883,31
85884,85884,32
85885,85885,30
85886,85886,16
85887,85887,34
85888,85888,2
85889,85889,6
85890,85890,24
85891,85891,28
85892,85892,28
85893,85893,36
85894,85894,34
85895,85895,10
85896,85896,16
85897,85897,34
85898,85898,16
85899,85899,16
85900,85900,34
85901,85901,9
85902,85902,24
85903,85903,34
85904,85904,2
85905,85905,28
85906,85906,38
85907,85907,5
85908,85908,5
85909,85909,28
85910,85910,13
85911,85911,9
85912,85912,28
85913,85913,28
85914,85914,2
85915,85915,26
85916,85916,16
85917,85917,31
85918,85918,28
85919,85919,4
85920,85920,28
85921,85921,2
85922,85922,33
85923,85923,16
85924,85924,16
85925,85925,34
85926,85926,34
85927,85927,8
85928,85928,8
85929,85929,23
85930,85930,24
85931,85931,39
85932,85932,2
85933,85933,2
85934,85934,39
85935,85935,24
85936,85936,34
85937,85937,8
85938,85938,19
85939,85939,2
85940,85940,28
85941,85941,3
85942,85942,28
85943,85943,36
85944,85944,26
85945,85945,28
85946,85946,16
85947,85947,2
85948,85948,13
85949,85949,28
85950,85950,10
85951,85951,28
85952,85952,8
85953,85953,10
85954,85954,28
85955,85955,26
85956,85956,16
85957,85957,8
85958,85958,23
85959,85959,16
85960,85960,13
85961,85961,30
85962,85962,16
85963,85963,34
85964,85964,18
85965,85965,4
85966,85966,28
85967,85967,34
85968,85968,28
85969,85969,28
85970,85970,20
85971,85971,38
85972,85972,34
85973,85973,28
85974,85974,24
85975,85975,16
85976,85976,2
85977,85977,24
85978,85978,28
85979,85979,8
85980,85980,28
85981,85981,5
85982,85982,34
85983,85983,28
85984,85984,31
85985,85985,33
85986,85986,16
85987,85987,26
85988,85988,6
85989,85989,2
85990,85990,20
85991,85991,28
85992,85992,36
85993,85993,13
85994,85994,34
85995,85995,8
85996,85996,28
85997,85997,28
85998,85998,24
85999,85999,30
86000,86000,28
86001,86001,28
86002,86002,10
86003,86003,28
86004,86004,28
86005,86005,28
86006,86006,34
86007,86007,28
86008,86008,28
86009,86009,19
86010,86010,8
86011,86011,8
86012,86012,16
86013,86013,28
86014,86014,28
86015,86015,26
86016,86016,4
86017,86017,16
86018,86018,5
86019,86019,28
86020,86020,19
86021,86021,30
86022,86022,8
86023,86023,26
86024,86024,2
86025,86025,32
86026,86026,34
86027,86027,16
86028,86028,27
86029,86029,20
86030,86030,31
86031,86031,24
86032,86032,16
86033,86033,8
86034,86034,28
86035,86035,37
86036,86036,16
86037,86037,39
86038,86038,9
86039,86039,28
86040,86040,30
86041,86041,31
86042,86042,23
86043,86043,28
86044,86044,9
86045,86045,28
86046,86046,20
86047,86047,39
86048,86048,22
86049,86049,10
86050,86050,28
86051,86051,30
86052,86052,4
86053,86053,26
86054,86054,8
86055,86055,11
86056,86056,28
86057,86057,28
86058,86058,25
86059,86059,28
86060,86060,28
86061,86061,28
86062,86062,24
86063,86063,2
86064,86064,28
86065,86065,28
86066,86066,28
86067,86067,28
86068,86068,16
86069,86069,8
86070,86070,5
86071,86071,16
86072,86072,2
86073,86073,26
86074,86074,28
86075,86075,28
86076,86076,34
86077,86077,26
86078,86078,28
86079,86079,28
86080,86080,16
86081,86081,28
86082,86082,28
86083,86083,2
86084,86084,18
86085,86085,28
86086,86086,2
86087,86087,28
86088,86088,28
86089,86089,24
86090,86090,27
86091,86091,6
86092,86092,28
86093,86093,18
86094,86094,28
86095,86095,16
86096,86096,39
86097,86097,28
86098,86098,2
86099,86099,39
86100,86100,28
86101,86101,2
86102,86102,8
86103,86103,23
86104,86104,0
86105,86105,28
86106,86106,36
86107,86107,28
86108,86108,28
86109,86109,4
86110,86110,28
86111,86111,10
86112,86112,4
86113,86113,8
86114,86114,37
86115,86115,13
86116,86116,5
86117,86117,30
86118,86118,28
86119,86119,39
86120,86120,23
86121,86121,28
86122,86122,2
86123,86123,16
86124,86124,2
86125,86125,37
86126,86126,30
86127,86127,13
86128,86128,26
86129,86129,34
86130,86130,3
86131,86131,28
86132,86132,28
86133,86133,28
86134,86134,0
86135,86135,13
86136,86136,36
86137,86137,13
86138,86138,28
86139,86139,18
86140,86140,10
86141,86141,24
86142,86142,28
86143,86143,28
86144,86144,13
86145,86145,10
86146,86146,2
86147,86147,28
86148,86148,28
86149,86149,28
86150,86150,10
86151,86151,28
86152,86152,26
86153,86153,28
86154,86154,30
86155,86155,37
86156,86156,24
86157,86157,16
86158,86158,28
86159,86159,30
86160,86160,24
86161,86161,30
86162,86162,28
86163,86163,16
86164,86164,5
86165,86165,24
86166,86166,16
86167,86167,39
86168,86168,28
86169,86169,1
86170,86170,5
86171,86171,8
86172,86172,26
86173,86173,28
86174,86174,16
86175,86175,9
86176,86176,7
86177,86177,28
86178,86178,28
86179,86179,28
86180,86180,28
86181,86181,2
86182,86182,2
86183,86183,34
86184,86184,26
86185,86185,26
86186,86186,22
86187,86187,16
86188,86188,10
86189,86189,37
86190,86190,8
86191,86191,16
86192,86192,34
86193,86193,28
86194,86194,8
86195,86195,39
86196,86196,16
86197,86197,20
86198,86198,28
86199,86199,8
86200,86200,2
86201,86201,24
86202,86202,23
86203,86203,34
86204,86204,16
86205,86205,28
86206,86206,28
86207,86207,16
86208,86208,16
86209,86209,16
86210,86210,3
86211,86211,16
86212,86212,20
86213,86213,38
86214,86214,24
86215,86215,28
86216,86216,32
86217,86217,20
86218,86218,30
86219,86219,1
86220,86220,37
86221,86221,24
86222,86222,36
86223,86223,26
86224,86224,23
86225,86225,34
86226,86226,38
86227,86227,30
86228,86228,25
86229,86229,9
86230,86230,16
86231,86231,16
86232,86232,19
86233,86233,31
86234,86234,16
86235,86235,30
86236,86236,28
86237,86237,2
86238,86238,20
86239,86239,30
86240,86240,28
86241,86241,14
86242,86242,19
86243,86243,36
86244,86244,24
86245,86245,16
86246,86246,28
86247,86247,24
86248,86248,34
86249,86249,5
86250,86250,39
86251,86251,16
86252,86252,16
86253,86253,25
86254,86254,38
86255,86255,24
86256,86256,27
86257,86257,2
86258,86258,2
86259,86259,30
86260,86260,10
86261,86261,23
86262,86262,24
86263,86263,22
86264,86264,4
86265,86265,16
86266,86266,4
86267,86267,2
86268,86268,37
86269,86269,30
86270,86270,30
86271,86271,16
86272,86272,16
86273,86273,28
86274,86274,24
86275,86275,8
86276,86276,25
86277,86277,2
86278,86278,16
86279,86279,26
86280,86280,19
86281,86281,2
86282,86282,3
86283,86283,30
86284,86284,28
86285,86285,24
86286,86286,16
86287,86287,28
86288,86288,8
86289,86289,6
86290,86290,16
86291,86291,16
86292,86292,23
86293,86293,6
86294,86294,36
86295,86295,16
86296,86296,16
86297,86297,16
86298,86298,13
86299,86299,5
86300,86300,8
86301,86301,28
86302,86302,32
86303,86303,4
86304,86304,28
86305,86305,10
86306,86306,30
86307,86307,28
86308,86308,16
86309,86309,9
86310,86310,30
86311,86311,25
86312,86312,3
86313,86313,34
86314,86314,28
86315,86315,28
86316,86316,23
86317,86317,28
86318,86318,25
86319,86319,19
86320,86320,9
86321,86321,34
86322,86322,30
86323,86323,30
86324,86324,3
86325,86325,16
86326,86326,23
86327,86327,8
86328,86328,5
86329,86329,30
86330,86330,16
86331,86331,16
86332,86332,24
86333,86333,2
86334,86334,36
86335,86335,13
86336,86336,16
86337,86337,10
86338,86338,16
86339,86339,16
86340,86340,22
86341,86341,16
86342,86342,28
86343,86343,34
86344,86344,31
86345,86345,19
86346,86346,24
86347,86347,24
86348,86348,28
86349,86349,31
86350,86350,24
86351,86351,36
86352,86352,13
86353,86353,24
86354,86354,24
86355,86355,16
86356,86356,19
86357,86357,8
86358,86358,24
86359,86359,30
86360,86360,20
86361,86361,16
86362,86362,4
86363,86363,2
86364,86364,26
86365,86365,34
86366,86366,37
86367,86367,28
86368,86368,8
86369,86369,16
86370,86370,24
86371,86371,28
86372,86372,28
86373,86373,18
86374,86374,24
86375,86375,19
86376,86376,9
86377,86377,28
86378,86378,24
86379,86379,16
86380,86380,16
86381,86381,16
86382,86382,16
86383,86383,16
86384,86384,0
86385,86385,2
86386,86386,4
86387,86387,16
86388,86388,25
86389,86389,24
86390,86390,18
86391,86391,5
86392,86392,30
86393,86393,2
86394,86394,24
86395,86395,10
86396,86396,26
86397,86397,4
86398,86398,28
86399,86399,24
86400,86400,16
86401,86401,20
86402,86402,16
86403,86403,33
86404,86404,2
86405,86405,33
86406,86406,34
86407,86407,22
86408,86408,30
86409,86409,2
86410,86410,2
86411,86411,31
86412,86412,16
86413,86413,4
86414,86414,28
86415,86415,2
86416,86416,18
86417,86417,30
86418,86418,2
86419,86419,10
86420,86420,26
86421,86421,24
86422,86422,16
86423,86423,34
86424,86424,6
86425,86425,28
86426,86426,37
86427,86427,39
86428,86428,4
86429,86429,28
86430,86430,20
86431,86431,16
86432,86432,26
86433,86433,28
86434,86434,27
86435,86435,22
86436,86436,34
86437,86437,2
86438,86438,28
86439,86439,28
86440,86440,24
86441,86441,16
86442,86442,16
86443,86443,16
86444,86444,36
86445,86445,22
86446,86446,10
86447,86447,24
86448,86448,31
86449,86449,34
86450,86450,8
86451,86451,36
86452,86452,28
86453,86453,28
86454,86454,13
86455,86455,36
86456,86456,28
86457,86457,16
86458,86458,10
86459,86459,23
86460,86460,24
86461,86461,34
86462,86462,28
86463,86463,37
86464,86464,26
86465,86465,34
86466,86466,16
86467,86467,34
86468,86468,2
86469,86469,24
86470,86470,36
86471,86471,0
86472,86472,23
86473,86473,2
86474,86474,36
86475,86475,10
86476,86476,30
86477,86477,24
86478,86478,28
86479,86479,28
86480,86480,30
86481,86481,39
86482,86482,26
86483,86483,24
86484,86484,28
86485,86485,16
86486,86486,33
86487,86487,28
86488,86488,16
86489,86489,9
